review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-07-31,SPY,95.09,950000.0,999050.0,49050.0,4.91,1
2024-08-07,SPY,94.8,894549.86,943599.86,49050.0,5.2,1
2024-08-14,SPY,95.03,937823.18,986873.18,49050.0,4.97,1
2024-08-21,SPY,95.17,966919.52,1015969.52,49050.0,4.83,1
2024-08-28,SPY,95.15,962918.3,1011968.3,49050.0,4.85,1
2024-09-04,SPY,95.09,950241.48,999291.48,49050.0,4.91,1
2024-09-11,SPY,95.12,956226.19,1005276.19,49050.0,4.88,1
2024-09-18,SPY,95.18,968264.97,1017314.97,49050.0,4.82,1
2024-09-25,SPY,95.26,986182.02,1035232.02,49050.0,4.74,1
2024-10-02,SPY,95.25,984140.76,1033190.76,49050.0,4.75,1
2024-10-09,SPY,95.32,998465.44,1047515.44,49050.0,4.68,1
2024-10-16,SPY,95.36,1007392.36,1056442.36,49050.0,4.64,1
2024-10-23,SPY,95.32,999935.93,1048985.93,49050.0,4.68,1
2024-10-30,SPY,95.34,1003430.48,1052480.48,49050.0,4.66,1
2024-11-06,SPY,95.42,1022512.62,1071562.62,49050.0,4.58,1
2024-11-13,SPY,95.47,1033152.39,1082202.39,49050.0,4.53,1
2024-11-20,SPY,95.42,1021578.48,1070628.48,49050.0,4.58,1
2024-11-27,SPY,95.48,1035989.4,1085039.4,49050.0,4.52,1
2024-12-04,SPY,95.54,1051265.61,1100315.61,49050.0,4.46,1
2024-12-11,SPY,95.54,1050919.64,1099969.64,49050.0,4.46,1
2024-12-18,SPY,95.39,1014277.83,1063327.83,49050.0,4.61,1
2024-12-25,SPY,95.51,1043763.7,1092813.7,49050.0,4.49,1
2025-01-01,SPY,95.4,1017344.21,1066394.21,49050.0,4.6,1
