review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-11-27,MSFT,1.88,20332.19,1078946.43,67.69,0.01,11
2024-11-27,NVDA,4.73,51061.43,1078946.43,67.69,0.01,11
2024-11-27,QCOM,1.79,19344.41,1078946.43,67.69,0.01,11
2024-11-27,SPY,66.15,713733.36,1078946.43,67.69,0.01,11
2024-11-27,TSLA,2.96,31894.99,1078946.43,67.69,0.01,11
2024-12-04,AAPL,1.96,21725.36,1110950.84,67.69,0.01,11
2024-12-04,AMD,8.12,90207.99,1110950.84,67.69,0.01,11
2024-12-04,AMZN,3.82,42406.91,1110950.84,67.69,0.01,11
2024-12-04,AVGO,3.67,40819.19,1110950.84,67.69,0.01,11
2024-12-04,GOOGL,2.53,28053.11,1110950.84,67.69,0.01,11
2024-12-04,META,2.98,33131.28,1110950.84,67.69,0.01,11
2024-12-04,MSFT,1.89,21025.82,1110950.84,67.69,0.01,11
2024-12-04,NVDA,4.93,54758.83,1110950.84,67.69,0.01,11
2024-12-04,QCOM,1.82,20202.78,1110950.84,67.69,0.01,11
2024-12-04,SPY,65.19,724257.73,1110950.84,67.69,0.01,11
2024-12-04,TSLA,3.09,34294.14,1110950.84,67.69,0.01,11
2024-12-11,AAPL,1.97,22036.48,1116603.29,67.69,0.01,11
2024-12-11,AMD,7.3,81537.4,1116603.29,67.69,0.01,11
2024-12-11,AMZN,4.01,44758.96,1116603.29,67.69,0.01,11
2024-12-11,AVGO,3.93,43844.24,1116603.29,67.69,0.01,11
2024-12-11,GOOGL,2.82,31472.5,1116603.29,67.69,0.01,11
2024-12-11,META,3.06,34151.49,1116603.29,67.69,0.01,11
2024-12-11,MSFT,1.93,21581.96,1116603.29,67.69,0.01,11
2024-12-11,NVDA,4.71,52562.89,1116603.29,67.69,0.01,11
2024-12-11,QCOM,1.78,19872.06,1116603.29,67.69,0.01,11
2024-12-11,SPY,64.84,724019.38,1116603.29,67.69,0.01,11
2024-12-11,TSLA,3.64,40698.24,1116603.29,67.69,0.01,11
2024-12-18,AAPL,2.04,22175.94,1086080.5,13585.0,1.25,11
2024-12-18,AMD,4.96,53911.69,1086080.5,13585.0,1.25,11
2024-12-18,AMZN,5.43,58929.88,1086080.5,13585.0,1.25,11
2024-12-18,AVGO,4.93,53517.74,1086080.5,13585.0,1.25,11
2024-12-18,GOOGL,2.79,30345.03,1086080.5,13585.0,1.25,11
2024-12-18,META,2.97,32261.77,1086080.5,13585.0,1.25,11
2024-12-18,MSFT,1.94,21024.37,1086080.5,13585.0,1.25,11
2024-12-18,NVDA,4.48,48638.88,1086080.5,13585.0,1.25,11
2024-12-18,QCOM,0.99,10744.85,1086080.5,13585.0,1.25,11
2024-12-18,SPY,64.34,698775.42,1086080.5,13585.0,1.25,11
2024-12-18,TSLA,3.88,42169.92,1086080.5,13585.0,1.25,11
2024-12-25,AAPL,2.05,23083.37,1123897.33,49997.75,4.45,10
2024-12-25,AMZN,5.45,61209.37,1123897.33,49997.75,4.45,10
2024-12-25,AVGO,5.12,57514.99,1123897.33,49997.75,4.45,10
2024-12-25,GOOGL,2.81,31586.85,1123897.33,49997.75,4.45,10
2024-12-25,META,2.92,32832.25,1123897.33,49997.75,4.45,10
2024-12-25,MSFT,1.88,21117.62,1123897.33,49997.75,4.45,10
2024-12-25,NVDA,6.21,69793.74,1123897.33,49997.75,4.45,10
2024-12-25,QCOM,0.99,11130.6,1123897.33,49997.75,4.45,10
2024-12-25,SPY,64.18,721338.62,1123897.33,49997.75,4.45,10
2024-12-25,TSLA,3.94,44292.16,1123897.33,49997.75,4.45,10
2025-01-01,AAPL,2.06,22387.83,1088373.44,49997.75,4.59,10
2025-01-01,AMZN,5.39,58627.91,1088373.44,49997.75,4.59,10
2025-01-01,AVGO,5.11,55633.66,1088373.44,49997.75,4.59,10
2025-01-01,GOOGL,2.8,30489.98,1088373.44,49997.75,4.59,10
2025-01-01,META,2.91,31630.8,1088373.44,49997.75,4.59,10
2025-01-01,MSFT,1.86,20260.57,1088373.44,49997.75,4.59,10
2025-01-01,NVDA,6.14,66842.09,1088373.44,49997.75,4.59,10
2025-01-01,QCOM,0.99,10729.68,1088373.44,49997.75,4.59,10
2025-01-01,SPY,64.6,703080.28,1088373.44,49997.75,4.59,10
2025-01-01,TSLA,3.56,38692.88,1088373.44,49997.75,4.59,10
