review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-11-27,TSLA,10.06,113305.15,1126657.04,94.15,0.01,11
2024-12-04,AMZN,3.7,43467.6,1174628.51,94.15,0.01,11
2024-12-04,AVGO,9.18,107847.93,1174628.51,94.15,0.01,11
2024-12-04,CRM,2.54,29783.82,1174628.51,94.15,0.01,11
2024-12-04,GOOGL,1.96,22971.03,1174628.51,94.15,0.01,11
2024-12-04,META,2.82,33109.91,1174628.51,94.15,0.01,11
2024-12-04,MSFT,8.58,100815.36,1174628.51,94.15,0.01,11
2024-12-04,NVDA,7.01,82299.65,1174628.51,94.15,0.01,11
2024-12-04,PLTR,6.88,80851.24,1174628.51,94.15,0.01,11
2024-12-04,QCOM,8.05,94602.36,1174628.51,94.15,0.01,11
2024-12-04,SPY,38.9,456957.49,1174628.51,94.15,0.01,11
2024-12-04,TSLA,10.37,121827.97,1174628.51,94.15,0.01,11
2024-12-11,AMZN,3.79,45878.48,1210993.9,63.89,0.01,11
2024-12-11,AVGO,9.57,115840.39,1210993.9,63.89,0.01,11
2024-12-11,CRM,2.37,28729.69,1210993.9,63.89,0.01,11
2024-12-11,GOOGL,2.13,25770.97,1210993.9,63.89,0.01,11
2024-12-11,META,2.82,34129.46,1210993.9,63.89,0.01,11
2024-12-11,MSFT,8.55,103482.0,1210993.9,63.89,0.01,11
2024-12-11,NVDA,6.52,78999.27,1210993.9,63.89,0.01,11
2024-12-11,PLTR,8.41,101810.97,1210993.9,63.89,0.01,11
2024-12-11,QCOM,7.68,93053.73,1210993.9,63.89,0.01,11
2024-12-11,SPY,36.22,438656.87,1210993.9,63.89,0.01,11
2024-12-11,TSLA,11.94,144578.18,1210993.9,63.89,0.01,11
2024-12-18,AMZN,5.39,61790.86,1146885.39,65.54,0.01,11
2024-12-18,AVGO,12.33,141398.64,1146885.39,65.54,0.01,11
2024-12-18,CRM,2.38,27334.27,1146885.39,65.54,0.01,11
2024-12-18,GOOGL,2.17,24847.75,1146885.39,65.54,0.01,11
2024-12-18,META,2.81,32240.96,1146885.39,65.54,0.01,11
2024-12-18,MSFT,8.79,100808.45,1146885.39,65.54,0.01,11
2024-12-18,NVDA,6.37,73101.68,1146885.39,65.54,0.01,11
2024-12-18,PLTR,10.2,116982.9,1146885.39,65.54,0.01,11
2024-12-18,QCOM,7.77,89106.36,1146885.39,65.54,0.01,11
2024-12-18,SPY,31.28,358799.58,1146885.39,65.54,0.01,11
2024-12-18,TSLA,10.5,120408.43,1146885.39,65.54,0.01,11
2024-12-25,AMZN,5.32,64181.01,1206817.47,51.73,0.0,11
2024-12-25,AVGO,12.59,151959.66,1206817.47,51.73,0.0,11
2024-12-25,CRM,2.31,27917.87,1206817.47,51.73,0.0,11
2024-12-25,GOOGL,2.14,25864.6,1206817.47,51.73,0.0,11
2024-12-25,META,2.72,32811.07,1206817.47,51.73,0.0,11
2024-12-25,MSFT,8.39,101255.59,1206817.47,51.73,0.0,11
2024-12-25,NVDA,8.59,103681.36,1206817.47,51.73,0.0,11
2024-12-25,PLTR,11.17,134765.08,1206817.47,51.73,0.0,11
2024-12-25,QCOM,7.69,92780.08,1206817.47,51.73,0.0,11
2024-12-25,SPY,28.59,345081.3,1206817.47,51.73,0.0,11
2024-12-25,TSLA,10.48,126468.1,1206817.47,51.73,0.0,11
2025-01-01,AMZN,5.35,61474.23,1148621.93,51.73,0.0,11
2025-01-01,AVGO,12.8,146989.07,1148621.93,51.73,0.0,11
2025-01-01,CRM,2.36,27099.21,1148621.93,51.73,0.0,11
2025-01-01,GOOGL,2.17,24966.45,1148621.93,51.73,0.0,11
2025-01-01,META,2.75,31610.39,1148621.93,51.73,0.0,11
2025-01-01,MSFT,8.46,97146.17,1148621.93,51.73,0.0,11
2025-01-01,NVDA,8.64,99296.57,1148621.93,51.73,0.0,11
2025-01-01,PLTR,10.77,123722.79,1148621.93,51.73,0.0,11
2025-01-01,QCOM,7.79,89438.23,1148621.93,51.73,0.0,11
2025-01-01,SPY,29.28,336346.68,1148621.93,51.73,0.0,11
2025-01-01,TSLA,9.62,110480.4,1148621.93,51.73,0.0,11
