review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-10-09,META,2.19,23402.82,1067434.15,57.37,0.01,16
2024-10-09,MSFT,5.62,59973.49,1067434.15,57.37,0.01,16
2024-10-09,NOW,3.18,33933.48,1067434.15,57.37,0.01,16
2024-10-09,NVDA,5.16,55109.29,1067434.15,57.37,0.01,16
2024-10-09,PLTR,4.36,46560.14,1067434.15,57.37,0.01,16
2024-10-09,QCOM,4.9,52353.42,1067434.15,57.37,0.01,16
2024-10-09,SPY,42.39,452496.62,1067434.15,57.37,0.01,16
2024-10-09,TSLA,7.11,75890.0,1067434.15,57.37,0.01,16
2024-10-16,AAPL,2.96,31326.45,1057190.56,10021.88,0.95,15
2024-10-16,AMD,6.82,72130.83,1057190.56,10021.88,0.95,15
2024-10-16,AMZN,5.0,52849.43,1057190.56,10021.88,0.95,15
2024-10-16,AVGO,2.03,21444.19,1057190.56,10021.88,0.95,15
2024-10-16,CRM,2.13,22542.01,1057190.56,10021.88,0.95,15
2024-10-16,CRWD,1.96,20707.89,1057190.56,10021.88,0.95,15
2024-10-16,GOOGL,1.81,19087.16,1057190.56,10021.88,0.95,15
2024-10-16,META,2.16,22859.07,1057190.56,10021.88,0.95,15
2024-10-16,MSFT,5.65,59780.99,1057190.56,10021.88,0.95,15
2024-10-16,NOW,3.14,33218.41,1057190.56,10021.88,0.95,15
2024-10-16,NVDA,5.33,56384.73,1057190.56,10021.88,0.95,15
2024-10-16,PLTR,4.28,45264.71,1057190.56,10021.88,0.95,15
2024-10-16,QCOM,5.99,63349.07,1057190.56,10021.88,0.95,15
2024-10-16,SPY,43.18,456542.23,1057190.56,10021.88,0.95,15
2024-10-16,TSLA,6.59,69681.53,1057190.56,10021.88,0.95,15
2024-10-23,AAPL,2.98,31188.59,1047954.33,67.17,0.01,16
2024-10-23,AMD,6.74,70643.21,1047954.33,67.17,0.01,16
2024-10-23,AMZN,4.98,52232.96,1047954.33,67.17,0.01,16
2024-10-23,AVGO,2.01,21042.76,1047954.33,67.17,0.01,16
2024-10-23,CRM,2.1,22043.68,1047954.33,67.17,0.01,16
2024-10-23,CRWD,1.93,20238.61,1047954.33,67.17,0.01,16
2024-10-23,GOOGL,1.8,18812.11,1047954.33,67.17,0.01,16
2024-10-23,INTC,2.01,21033.23,1047954.33,67.17,0.01,16
2024-10-23,META,2.13,22339.9,1047954.33,67.17,0.01,16
2024-10-23,MSFT,5.82,60999.24,1047954.33,67.17,0.01,16
2024-10-23,NOW,3.13,32813.87,1047954.33,67.17,0.01,16
2024-10-23,NVDA,5.53,57980.06,1047954.33,67.17,0.01,16
2024-10-23,PLTR,4.39,45977.2,1047954.33,67.17,0.01,16
2024-10-23,QCOM,5.87,61546.29,1047954.33,67.17,0.01,16
2024-10-23,SPY,42.15,441731.83,1047954.33,67.17,0.01,16
2024-10-23,TSLA,6.42,67263.63,1047954.33,67.17,0.01,16
2024-10-30,AAPL,2.9,31099.4,1072277.38,67.17,0.01,16
2024-10-30,AMD,6.4,68652.03,1072277.38,67.17,0.01,16
2024-10-30,AMZN,5.08,54500.89,1072277.38,67.17,0.01,16
2024-10-30,AVGO,2.0,21422.36,1072277.38,67.17,0.01,16
2024-10-30,CRM,2.14,22971.37,1072277.38,67.17,0.01,16
2024-10-30,CRWD,1.94,20789.71,1072277.38,67.17,0.01,16
2024-10-30,GOOGL,1.88,20161.95,1072277.38,67.17,0.01,16
2024-10-30,INTC,1.99,21339.45,1072277.38,67.17,0.01,16
2024-10-30,META,2.19,23453.94,1072277.38,67.17,0.01,16
