review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2026-01-07,MSFT,1.89,18783.69,996453.52,900013.99,90.32,5
2026-01-07,NVDA,2.09,20805.62,996453.52,900013.99,90.32,5
2026-01-14,AAPL,1.94,19256.69,995001.42,900013.99,90.45,5
2026-01-14,AMD,1.93,19206.77,995001.42,900013.99,90.45,5
2026-01-14,META,1.86,18527.41,995001.42,900013.99,90.45,5
2026-01-14,MSFT,1.79,17847.75,995001.42,900013.99,90.45,5
2026-01-14,NVDA,2.03,20148.81,995001.42,900013.99,90.45,5
2026-01-21,AAPL,1.84,18344.82,995689.56,900013.99,90.39,5
2026-01-21,AMD,2.16,21457.3,995689.56,900013.99,90.39,5
2026-01-21,META,1.85,18450.35,995689.56,900013.99,90.39,5
2026-01-21,MSFT,1.73,17254.48,995689.56,900013.99,90.39,5
2026-01-21,NVDA,2.03,20168.61,995689.56,900013.99,90.39,5
2026-01-28,AAPL,1.9,18995.94,1000631.79,900013.99,89.94,5
2026-01-28,AMD,2.17,21709.84,1000631.79,900013.99,89.94,5
2026-01-28,META,2.01,20129.06,1000631.79,900013.99,89.94,5
2026-01-28,MSFT,1.87,18712.2,1000631.79,900013.99,89.94,5
2026-01-28,NVDA,2.11,21070.76,1000631.79,900013.99,89.94,5
2026-02-04,AAPL,2.06,20481.15,993084.11,900013.99,90.63,5
2026-02-04,AMD,1.73,17195.9,993084.11,900013.99,90.63,5
2026-02-04,META,2.03,20136.88,993084.11,900013.99,90.63,5
2026-02-04,MSFT,1.62,16092.03,993084.11,900013.99,90.63,5
2026-02-04,NVDA,1.93,19164.14,993084.11,900013.99,90.63,5
2026-02-11,AAPL,2.05,20426.92,995534.38,900013.99,90.41,5
2026-02-11,AMD,1.84,18346.08,995534.38,900013.99,90.41,5
2026-02-11,META,2.02,20127.85,995534.38,900013.99,90.41,5
2026-02-11,MSFT,1.58,15710.51,995534.38,900013.99,90.41,5
2026-02-11,NVDA,2.1,20909.03,995534.38,900013.99,90.41,5
2026-02-18,AAPL,1.98,19600.2,992371.76,900013.99,90.69,5
2026-02-18,AMD,1.73,17189.89,992371.76,900013.99,90.69,5
2026-02-18,META,1.95,19361.19,992371.76,900013.99,90.69,5
2026-02-18,MSFT,1.56,15525.18,992371.76,900013.99,90.69,5
2026-02-18,NVDA,2.08,20681.29,992371.76,900013.99,90.69,5
2026-02-25,AAPL,2.04,20332.75,995250.32,900013.99,90.43,5
2026-02-25,AMD,1.82,18112.43,995250.32,900013.99,90.43,5
2026-02-25,META,1.98,19676.34,995250.32,900013.99,90.43,5
2026-02-25,MSFT,1.57,15599.56,995250.32,900013.99,90.43,5
2026-02-25,NVDA,2.16,21515.24,995250.32,900013.99,90.43,5
