review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-07-31,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-08-07,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-08-14,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-08-21,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-08-28,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-09-04,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-09-11,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-09-18,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-09-25,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-10-02,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-10-09,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-10-16,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-10-23,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-10-30,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-11-06,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-11-13,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-11-20,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-11-27,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-12-04,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-12-11,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-12-18,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2024-12-25,SPY,0.0,0.0,49050.0,49050.0,100.0,1
2025-01-01,SPY,0.0,0.0,49050.0,49050.0,100.0,1
