review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2025-12-01,AMD,2.68,27076.84,1009476.19,899904.0,89.15,5
2025-12-01,META,1.73,17446.4,1009476.19,899904.0,89.15,5
2025-12-01,MSFT,1.91,19307.55,1009476.19,899904.0,89.15,5
2025-12-01,NVDA,2.09,21071.58,1009476.19,899904.0,89.15,5
2025-12-08,AAPL,2.4,24215.8,1010724.75,899904.0,89.04,5
2025-12-08,AMD,2.7,27243.17,1010724.75,899904.0,89.04,5
2025-12-08,META,1.8,18152.3,1010724.75,899904.0,89.04,5
2025-12-08,MSFT,1.93,19477.33,1010724.75,899904.0,89.04,5
2025-12-08,NVDA,2.15,21732.15,1010724.75,899904.0,89.04,5
2025-12-15,AAPL,2.37,23886.4,1006490.39,899904.0,89.41,5
2025-12-15,AMD,2.54,25576.13,1006490.39,899904.0,89.41,5
2025-12-15,META,1.75,17641.54,1006490.39,899904.0,89.41,5
2025-12-15,MSFT,1.87,18834.72,1006490.39,899904.0,89.41,5
2025-12-15,NVDA,2.05,20647.6,1006490.39,899904.0,89.41,5
2025-12-22,AAPL,2.34,23612.78,1008773.34,899904.0,89.21,5
2025-12-22,AMD,2.63,26484.19,1008773.34,899904.0,89.21,5
2025-12-22,META,1.79,18022.7,1008773.34,899904.0,89.21,5
2025-12-22,MSFT,1.91,19235.36,1008773.34,899904.0,89.21,5
2025-12-22,NVDA,2.13,21514.3,1008773.34,899904.0,89.21,5
2025-12-29,AAPL,2.36,23855.91,1009638.26,899904.0,89.13,5
2025-12-29,AMD,2.63,26565.51,1009638.26,899904.0,89.13,5
2025-12-29,META,1.78,17946.14,1009638.26,899904.0,89.13,5
2025-12-29,MSFT,1.91,19321.83,1009638.26,899904.0,89.13,5
2025-12-29,NVDA,2.18,22044.87,1009638.26,899904.0,89.13,5
2026-01-05,AAPL,2.31,23289.49,1009171.56,899904.0,89.17,5
2026-01-05,AMD,2.7,27239.47,1009171.56,899904.0,89.17,5
2026-01-05,META,1.78,17948.87,1009171.56,899904.0,89.17,5
2026-01-05,MSFT,1.86,18756.58,1009171.56,899904.0,89.17,5
2026-01-05,NVDA,2.18,22033.15,1009171.56,899904.0,89.17,5
2026-01-12,AAPL,2.25,22678.62,1006251.94,899904.0,89.43,5
2026-01-12,AMD,2.54,25589.68,1006251.94,899904.0,89.43,5
2026-01-12,META,1.74,17490.6,1006251.94,899904.0,89.43,5
2026-01-12,MSFT,1.88,18928.33,1006251.94,899904.0,89.43,5
2026-01-12,NVDA,2.15,21660.7,1006251.94,899904.0,89.43,5
2026-01-19,AAPL,2.21,22267.31,1007687.23,899904.0,89.3,5
2026-01-19,AMD,2.83,28563.99,1007687.23,899904.0,89.3,5
2026-01-19,META,1.68,16898.84,1007687.23,899904.0,89.3,5
2026-01-19,MSFT,1.81,18241.3,1007687.23,899904.0,89.3,5
2026-01-19,NVDA,2.16,21811.79,1007687.23,899904.0,89.3,5
2026-01-26,AAPL,2.2,22256.85,1011938.11,899904.0,88.93,5
2026-01-26,AMD,3.06,30964.14,1011938.11,899904.0,88.93,5
2026-01-26,META,1.81,18318.58,1011938.11,899904.0,88.93,5
2026-01-26,MSFT,1.84,18654.63,1011938.11,899904.0,88.93,5
2026-01-26,NVDA,2.16,21839.9,1011938.11,899904.0,88.93,5
2026-02-02,AAPL,2.33,23529.12,1011555.6,899904.0,88.96,5
2026-02-02,AMD,3.0,30343.16,1011555.6,899904.0,88.96,5
2026-02-02,META,1.9,19246.28,1011555.6,899904.0,88.96,5
2026-02-02,MSFT,1.66,16793.85,1011555.6,899904.0,88.96,5
2026-02-02,NVDA,2.15,21739.18,1011555.6,899904.0,88.96,5
2026-02-09,AAPL,2.38,23953.24,1007586.13,899904.0,89.31,5
2026-02-09,AMD,2.64,26613.56,1007586.13,899904.0,89.31,5
2026-02-09,META,1.83,18451.0,1007586.13,899904.0,89.31,5
2026-02-09,MSFT,1.63,16406.3,1007586.13,899904.0,89.31,5
2026-02-09,NVDA,2.21,22258.03,1007586.13,899904.0,89.31,5
2026-02-16,AAPL,2.23,22309.95,1002519.13,899904.0,89.76,5
2026-02-16,AMD,2.55,25544.09,1002519.13,899904.0,89.76,5
2026-02-16,META,1.74,17430.66,1002519.13,899904.0,89.76,5
2026-02-16,MSFT,1.59,15919.19,1002519.13,899904.0,89.76,5
2026-02-16,NVDA,2.14,21411.23,1002519.13,899904.0,89.76,5
2026-02-23,AAPL,2.32,23217.07,1002426.85,899904.0,89.77,5
2026-02-23,AMD,2.42,24223.27,1002426.85,899904.0,89.77,5
2026-02-23,META,1.73,17362.0,1002426.85,899904.0,89.77,5
2026-02-23,MSFT,1.52,15285.61,1002426.85,899904.0,89.77,5
2026-02-23,NVDA,2.24,22434.88,1002426.85,899904.0,89.77,5
